SALE_ID,SALE_DATE,GEO_TERRITORY,CHANNEL,PRODUCT_SKU,PRODUCT_CATEGORY,ACTUAL_SALES,UNITS_SOLD,AD_SPEND,DISCOUNT_RATE
SALE-2026-029595,2026-02-18,West,Retail,AURA-CBL-006,Cables,101.38,7,13.84,0.0
SALE-2026-029596,2026-02-18,West,Retail,AURA-ACC-002,Accessories,129.93,6,16.19,0.1
SALE-2026-029597,2026-02-18,West,Retail,AURA-ACC-003,Accessories,238.49,8,33.2,0.0
SALE-2026-029598,2026-02-18,West,Retail,AURA-ACC-004,Accessories,210.81,8,22.79,0.2
SALE-2026-029599,2026-02-18,West,Retail,AURA-ACC-006,Accessories,52.09,8,6.59,0.0
SALE-2026-029600,2026-02-18,West,Retail,AURA-ACC-007,Accessories,34.78,2,3.65,0.0
SALE-2026-029601,2026-02-18,West,Retail,AURA-ACC-008,Accessories,172.66,13,23.79,0.0
SALE-2026-029602,2026-02-18,West,Retail,AURA-HP-006,Electronics,1846.28,8,234.68,0.2
SALE-2026-029603,2026-02-18,West,Retail,AURA-SPK-005,Electronics,416.75,7,41.12,0.0
SALE-2026-029604,2026-02-18,West,Retail,AURA-CBL-007,Cables,171.37,4,23.5,0.15
SALE-2026-029605,2026-02-18,West,Retail,AURA-HP-007,Electronics,488.03,5,69.56,0.05
SALE-2026-029606,2026-02-18,West,Partner,AURA-SPK-001,Electronics,421.46,5,48.29,0.05
SALE-2026-029607,2026-02-18,West,Partner,AURA-HP-003,Electronics,1721.26,9,169.55,0.0
SALE-2026-029608,2026-02-18,West,Partner,AURA-HP-004,Electronics,233.66,6,26.65,0.15
SALE-2026-029609,2026-02-18,West,Partner,AURA-SPK-002,Electronics,185.88,4,22.56,0.0
SALE-2026-029610,2026-02-18,West,Partner,AURA-SPK-003,Electronics,1741.0,9,244.45,0.1
SALE-2026-029611,2026-02-18,West,Partner,AURA-SPK-004,Electronics,708.85,6,86.04,0.0
SALE-2026-029612,2026-02-18,West,Partner,AURA-CBL-002,Cables,20.73,2,2.6,0.1
SALE-2026-029613,2026-02-18,West,Partner,AURA-CBL-003,Cables,129.49,8,18.58,0.15
SALE-2026-029614,2026-02-18,West,Partner,AURA-CBL-004,Cables,8.7,1,1.13,0.1
SALE-2026-029615,2026-02-18,West,Partner,AURA-CBL-005,Cables,97.94,8,10.11,0.2
SALE-2026-029616,2026-02-18,West,Partner,AURA-ACC-006,Accessories,35.37,5,4.32,0.15
SALE-2026-029617,2026-02-18,West,Partner,AURA-ACC-007,Accessories,182.74,11,25.79,0.05
SALE-2026-029618,2026-02-18,West,Partner,AURA-ACC-008,Accessories,70.87,5,7.59,0.15
SALE-2026-029619,2026-02-18,West,Partner,AURA-HP-005,Electronics,699.55,10,69.48,0.0
SALE-2026-029620,2026-02-18,West,Partner,AURA-HP-006,Electronics,2386.18,10,298.4,0.05
SALE-2026-029621,2026-02-18,West,Partner,AURA-SPK-005,Electronics,365.7,6,49.41,0.0
SALE-2026-029622,2026-02-18,West,Partner,AURA-ACC-009,Accessories,370.7,9,50.03,0.0
SALE-2026-029623,2026-02-18,West,Partner,AURA-ACC-010,Accessories,508.64,9,65.65,0.0
SALE-2026-029624,2026-02-18,West,Partner,AURA-SPK-006,Electronics,801.54,8,92.29,0.0
SALE-2026-029625,2026-02-19,North,Online,AURA-HP-001,Electronics,2208.73,12,276.06,0.0
SALE-2026-029626,2026-02-19,North,Online,AURA-HP-002,Electronics,589.04,6,60.23,0.15
SALE-2026-029627,2026-02-19,North,Online,AURA-SPK-001,Electronics,833.57,8,115.98,0.1
SALE-2026-029628,2026-02-19,North,Online,AURA-SPK-002,Electronics,114.15,2,14.5,0.0
SALE-2026-029629,2026-02-19,North,Online,AURA-SPK-003,Electronics,2081.61,11,276.99,0.1
SALE-2026-029630,2026-02-19,North,Online,AURA-SPK-004,Electronics,543.99,4,76.73,0.0
SALE-2026-029631,2026-02-19,North,Online,AURA-CBL-002,Cables,83.57,7,9.54,0.05
SALE-2026-029632,2026-02-19,North,Online,AURA-CBL-003,Cables,93.91,6,12.46,0.2
SALE-2026-029633,2026-02-19,North,Online,AURA-CBL-005,Cables,135.24,9,13.52,0.0
SALE-2026-029634,2026-02-19,North,Online,AURA-ACC-005,Accessories,45.02,4,5.62,0.1
SALE-2026-029635,2026-02-19,North,Online,AURA-ACC-008,Accessories,173.52,11,19.15,0.0
SALE-2026-029636,2026-02-19,North,Online,AURA-HP-005,Electronics,463.5,6,47.05,0.0
SALE-2026-029637,2026-02-19,North,Online,AURA-HP-007,Electronics,1703.9,15,214.52,0.15
SALE-2026-029638,2026-02-19,North,Online,AURA-SPK-006,Electronics,869.38,7,110.03,0.0
SALE-2026-029639,2026-02-19,North,Retail,AURA-SPK-001,Electronics,834.59,8,90.32,0.1
SALE-2026-029640,2026-02-19,North,Retail,AURA-ACC-001,Accessories,379.01,9,43.74,0.0
SALE-2026-029641,2026-02-19,North,Retail,AURA-SPK-002,Electronics,429.95,7,44.24,0.0
SALE-2026-029642,2026-02-19,North,Retail,AURA-SPK-003,Electronics,850.3,4,91.42,0.15
SALE-2026-029643,2026-02-19,North,Retail,AURA-CBL-005,Cables,116.38,9,13.45,0.0
SALE-2026-029644,2026-02-19,North,Retail,AURA-CBL-006,Cables,104.96,6,13.43,0.15
SALE-2026-029645,2026-02-19,North,Retail,AURA-ACC-002,Accessories,128.41,6,16.92,0.15
SALE-2026-029646,2026-02-19,North,Retail,AURA-ACC-004,Accessories,412.62,15,51.05,0.2
SALE-2026-029647,2026-02-19,North,Retail,AURA-ACC-005,Accessories,43.19,4,5.89,0.2
SALE-2026-029648,2026-02-19,North,Retail,AURA-ACC-006,Accessories,81.44,10,9.07,0.0
SALE-2026-029649,2026-02-19,North,Retail,AURA-ACC-007,Accessories,145.73,8,19.89,0.05
SALE-2026-029650,2026-02-19,North,Retail,AURA-ACC-008,Accessories,44.64,3,4.59,0.2
SALE-2026-029651,2026-02-19,North,Retail,AURA-HP-005,Electronics,440.05,6,57.01,0.0
SALE-2026-029652,2026-02-19,North,Retail,AURA-HP-006,Electronics,2335.38,9,229.29,0.2
SALE-2026-029653,2026-02-19,North,Retail,AURA-SPK-005,Electronics,186.58,3,26.29,0.0
SALE-2026-029654,2026-02-19,North,Retail,AURA-CBL-007,Cables,165.63,4,21.58,0.1
SALE-2026-029655,2026-02-19,North,Retail,AURA-ACC-010,Accessories,614.9,9,63.76,0.2
SALE-2026-029656,2026-02-19,North,Retail,AURA-HP-007,Electronics,1005.55,8,113.32,0.1
SALE-2026-029657,2026-02-19,North,Partner,AURA-HP-001,Electronics,1294.71,8,178.66,0.2
SALE-2026-029658,2026-02-19,North,Partner,AURA-HP-002,Electronics,1126.88,12,132.48,0.0
SALE-2026-029659,2026-02-19,North,Partner,AURA-SPK-001,Electronics,671.3,7,85.78,0.15
SALE-2026-029660,2026-02-19,North,Partner,AURA-CBL-001,Cables,146.33,9,14.69,0.2
SALE-2026-029661,2026-02-19,North,Partner,AURA-ACC-001,Accessories,75.56,2,10.13,0.0
SALE-2026-029662,2026-02-19,North,Partner,AURA-HP-003,Electronics,2628.39,12,271.88,0.2
SALE-2026-029663,2026-02-19,North,Partner,AURA-SPK-002,Electronics,488.39,9,68.54,0.0
SALE-2026-029664,2026-02-19,North,Partner,AURA-CBL-003,Cables,140.25,8,15.75,0.05
SALE-2026-029665,2026-02-19,North,Partner,AURA-CBL-004,Cables,52.68,6,5.31,0.2
SALE-2026-029666,2026-02-19,North,Partner,AURA-CBL-006,Cables,46.68,3,5.84,0.0
SALE-2026-029667,2026-02-19,North,Partner,AURA-ACC-002,Accessories,128.53,6,16.89,0.2
SALE-2026-029668,2026-02-19,North,Partner,AURA-ACC-005,Accessories,164.63,15,23.68,0.2
SALE-2026-029669,2026-02-19,North,Partner,AURA-ACC-006,Accessories,75.21,9,7.44,0.1
SALE-2026-029670,2026-02-19,North,Partner,AURA-ACC-007,Accessories,141.17,8,18.74,0.05
SALE-2026-029671,2026-02-19,North,Partner,AURA-ACC-008,Accessories,82.64,6,9.13,0.1
SALE-2026-029672,2026-02-19,North,Partner,AURA-HP-005,Electronics,940.21,11,134.83,0.15
SALE-2026-029673,2026-02-19,North,Partner,AURA-HP-006,Electronics,1425.64,5,170.66,0.0
SALE-2026-029674,2026-02-19,North,Partner,AURA-CBL-007,Cables,229.36,5,24.69,0.1
SALE-2026-029675,2026-02-19,North,Partner,AURA-SPK-006,Electronics,1029.33,8,146.58,0.05
SALE-2026-029676,2026-02-19,South,Online,AURA-HP-001,Electronics,205.36,2,1.13,0.0
SALE-2026-029677,2026-02-19,South,Online,AURA-SPK-001,Electronics,341.12,5,2.23,0.1
SALE-2026-029678,2026-02-19,South,Online,AURA-CBL-001,Cables,67.27,7,0.35,0.1
SALE-2026-029679,2026-02-19,South,Online,AURA-CBL-002,Cables,35.9,5,0.2,0.0
SALE-2026-029680,2026-02-19,South,Online,AURA-CBL-003,Cables,99.35,10,0.59,0.1
SALE-2026-029681,2026-02-19,South,Online,AURA-CBL-004,Cables,29.59,5,0.15,0.0
SALE-2026-029682,2026-02-19,South,Online,AURA-CBL-005,Cables,75.82,9,0.53,0.0
SALE-2026-029683,2026-02-19,South,Online,AURA-CBL-006,Cables,92.84,9,0.48,0.1
SALE-2026-029684,2026-02-19,South,Online,AURA-ACC-002,Accessories,155.58,12,1.08,0.15
SALE-2026-029685,2026-02-19,South,Online,AURA-ACC-004,Accessories,78.32,4,0.44,0.2
SALE-2026-029686,2026-02-19,South,Online,AURA-ACC-005,Accessories,54.94,9,0.39,0.2
SALE-2026-029687,2026-02-19,South,Online,AURA-ACC-006,Accessories,23.61,5,0.11,0.05
SALE-2026-029688,2026-02-19,South,Online,AURA-ACC-007,Accessories,72.66,7,0.42,0.0
SALE-2026-029689,2026-02-19,South,Online,AURA-HP-006,Electronics,1008.43,6,6.25,0.05
SALE-2026-029690,2026-02-19,South,Online,AURA-SPK-005,Electronics,436.59,10,2.69,0.2
SALE-2026-029691,2026-02-19,South,Online,AURA-ACC-010,Accessories,296.79,7,1.45,0.0
SALE-2026-029692,2026-02-19,South,Online,AURA-SPK-006,Electronics,794.28,11,5.5,0.2
SALE-2026-029693,2026-02-19,South,Retail,AURA-HP-001,Electronics,763.85,7,4.35,0.0
SALE-2026-029694,2026-02-19,South,Retail,AURA-HP-002,Electronics,371.38,6,1.88,0.0
SALE-2026-029695,2026-02-19,South,Retail,AURA-SPK-001,Electronics,383.78,6,2.04,0.05
SALE-2026-029696,2026-02-19,South,Retail,AURA-CBL-001,Cables,80.33,8,0.54,0.0
SALE-2026-029697,2026-02-19,South,Retail,AURA-ACC-001,Accessories,91.45,4,0.61,0.0
SALE-2026-029698,2026-02-19,South,Retail,AURA-HP-004,Electronics,189.67,6,0.96,0.0
SALE-2026-029699,2026-02-19,South,Retail,AURA-SPK-002,Electronics,234.34,7,1.32,0.15
SALE-2026-029700,2026-02-19,South,Retail,AURA-SPK-003,Electronics,978.86,7,4.94,0.2
SALE-2026-029701,2026-02-19,South,Retail,AURA-SPK-004,Electronics,799.1,8,5.49,0.15
SALE-2026-029702,2026-02-19,South,Retail,AURA-CBL-003,Cables,68.23,6,0.46,0.15
SALE-2026-029703,2026-02-19,South,Retail,AURA-CBL-005,Cables,105.63,12,0.53,0.1
SALE-2026-029704,2026-02-19,South,Retail,AURA-ACC-002,Accessories,62.45,4,0.44,0.0
SALE-2026-029705,2026-02-19,South,Retail,AURA-ACC-003,Accessories,84.29,4,0.56,0.1
SALE-2026-029706,2026-02-19,South,Retail,AURA-ACC-004,Accessories,131.06,8,0.79,0.05
SALE-2026-029707,2026-02-19,South,Retail,AURA-HP-006,Electronics,791.69,5,4.2,0.0
SALE-2026-029708,2026-02-19,South,Retail,AURA-SPK-005,Electronics,235.31,5,1.3,0.0
SALE-2026-029709,2026-02-19,South,Retail,AURA-ACC-009,Accessories,59.47,2,0.37,0.0
SALE-2026-029710,2026-02-19,South,Retail,AURA-CBL-007,Cables,188.8,6,0.93,0.2
SALE-2026-029711,2026-02-19,South,Retail,AURA-ACC-010,Accessories,310.67,8,1.74,0.15
SALE-2026-029712,2026-02-19,South,Retail,AURA-HP-007,Electronics,749.91,11,4.12,0.2
SALE-2026-029713,2026-02-19,South,Retail,AURA-SPK-006,Electronics,844.78,10,5.49,0.0
SALE-2026-029714,2026-02-19,South,Partner,AURA-HP-002,Electronics,432.29,8,2.18,0.0
SALE-2026-029715,2026-02-19,South,Partner,AURA-SPK-001,Electronics,414.01,6,2.55,0.1
SALE-2026-029716,2026-02-19,South,Partner,AURA-CBL-001,Cables,64.22,7,0.36,0.2
SALE-2026-029717,2026-02-19,South,Partner,AURA-SPK-002,Electronics,363.64,10,2.41,0.0
SALE-2026-029718,2026-02-19,South,Partner,AURA-SPK-003,Electronics,628.65,5,3.69,0.0
SALE-2026-029719,2026-02-19,South,Partner,AURA-SPK-004,Electronics,523.37,6,3.43,0.05
SALE-2026-029720,2026-02-19,South,Partner,AURA-CBL-004,Cables,22.19,4,0.11,0.1
SALE-2026-029721,2026-02-19,South,Partner,AURA-CBL-005,Cables,46.24,5,0.32,0.2
SALE-2026-029722,2026-02-19,South,Partner,AURA-CBL-006,Cables,94.38,10,0.51,0.15
SALE-2026-029723,2026-02-19,South,Partner,AURA-ACC-002,Accessories,78.06,5,0.44,0.15
SALE-2026-029724,2026-02-19,South,Partner,AURA-ACC-003,Accessories,259.51,11,1.57,0.2
SALE-2026-029725,2026-02-19,South,Partner,AURA-ACC-004,Accessories,91.71,5,0.58,0.2
SALE-2026-029726,2026-02-19,South,Partner,AURA-ACC-006,Accessories,36.43,8,0.22,0.1
SALE-2026-029727,2026-02-19,South,Partner,AURA-HP-005,Electronics,431.74,9,2.99,0.0
SALE-2026-029728,2026-02-19,South,Partner,AURA-HP-006,Electronics,1112.05,7,7.62,0.15
SALE-2026-029729,2026-02-19,South,Partner,AURA-SPK-005,Electronics,223.01,5,1.22,0.2
SALE-2026-029730,2026-02-19,South,Partner,AURA-ACC-009,Accessories,250.94,8,1.64,0.05
SALE-2026-029731,2026-02-19,South,Partner,AURA-CBL-007,Cables,155.17,5,0.76,0.0
SALE-2026-029732,2026-02-19,East,Online,AURA-HP-001,Electronics,1263.42,9,148.3,0.15
SALE-2026-029733,2026-02-19,East,Online,AURA-HP-002,Electronics,1052.27,12,145.5,0.2
SALE-2026-029734,2026-02-19,East,Online,AURA-SPK-001,Electronics,780.44,9,104.36,0.05
SALE-2026-029735,2026-02-19,East,Online,AURA-CBL-001,Cables,136.33,10,13.21,0.2
SALE-2026-029736,2026-02-19,East,Online,AURA-ACC-001,Accessories,277.57,8,31.49,0.05
SALE-2026-029737,2026-02-19,East,Online,AURA-HP-003,Electronics,1201.15,6,153.04,0.0
SALE-2026-029738,2026-02-19,East,Online,AURA-HP-004,Electronics,172.14,4,19.08,0.0
SALE-2026-029739,2026-02-19,East,Online,AURA-SPK-002,Electronics,273.56,5,36.32,0.15
SALE-2026-029740,2026-02-19,East,Online,AURA-SPK-004,Electronics,485.31,4,60.96,0.1
SALE-2026-029741,2026-02-19,East,Online,AURA-CBL-002,Cables,30.57,3,2.98,0.05
SALE-2026-029742,2026-02-19,East,Online,AURA-CBL-005,Cables,89.53,7,9.27,0.0
SALE-2026-029743,2026-02-19,East,Online,AURA-ACC-002,Accessories,260.23,13,34.48,0.1
SALE-2026-029744,2026-02-19,East,Online,AURA-ACC-003,Accessories,259.15,9,25.29,0.05
SALE-2026-029745,2026-02-19,East,Online,AURA-ACC-004,Accessories,147.35,6,16.68,0.1
SALE-2026-029746,2026-02-19,East,Online,AURA-ACC-005,Accessories,29.58,3,3.28,0.2
SALE-2026-029747,2026-02-19,East,Online,AURA-ACC-006,Accessories,63.5,9,7.72,0.2
SALE-2026-029748,2026-02-19,East,Online,AURA-ACC-007,Accessories,163.86,11,16.06,0.1
SALE-2026-029749,2026-02-19,East,Online,AURA-HP-006,Electronics,1312.88,6,168.84,0.0
SALE-2026-029750,2026-02-19,East,Online,AURA-SPK-005,Electronics,577.97,10,75.0,0.05
SALE-2026-029751,2026-02-19,East,Online,AURA-ACC-009,Accessories,368.86,8,47.12,0.0
SALE-2026-029752,2026-02-19,East,Online,AURA-CBL-007,Cables,383.96,9,39.86,0.2
SALE-2026-029753,2026-02-19,East,Online,AURA-HP-007,Electronics,322.11,3,40.5,0.0
SALE-2026-029754,2026-02-19,East,Online,AURA-SPK-006,Electronics,656.77,6,89.46,0.1
SALE-2026-029755,2026-02-19,East,Retail,AURA-HP-001,Electronics,1615.58,11,188.38,0.0
SALE-2026-029756,2026-02-19,East,Retail,AURA-HP-002,Electronics,770.16,9,95.73,0.05
SALE-2026-029757,2026-02-19,East,Retail,AURA-SPK-001,Electronics,983.54,11,120.3,0.2
SALE-2026-029758,2026-02-19,East,Retail,AURA-ACC-001,Accessories,338.35,9,35.41,0.1
SALE-2026-029759,2026-02-19,East,Retail,AURA-SPK-002,Electronics,46.73,1,6.33,0.0
SALE-2026-029760,2026-02-19,East,Retail,AURA-SPK-004,Electronics,1176.68,10,146.87,0.2
SALE-2026-029761,2026-02-19,East,Retail,AURA-CBL-002,Cables,45.26,5,5.65,0.1
SALE-2026-029762,2026-02-19,East,Retail,AURA-CBL-004,Cables,51.99,6,5.35,0.0
SALE-2026-029763,2026-02-19,East,Retail,AURA-CBL-006,Cables,95.5,7,12.15,0.0
SALE-2026-029764,2026-02-19,East,Retail,AURA-ACC-002,Accessories,76.57,4,7.49,0.05
SALE-2026-029765,2026-02-19,East,Retail,AURA-ACC-003,Accessories,243.83,9,28.68,0.0
SALE-2026-029766,2026-02-19,East,Retail,AURA-ACC-004,Accessories,176.34,7,22.84,0.0
SALE-2026-029767,2026-02-19,East,Retail,AURA-ACC-005,Accessories,19.04,2,2.02,0.05
SALE-2026-029768,2026-02-19,East,Retail,AURA-ACC-006,Accessories,78.87,11,7.61,0.0
SALE-2026-029769,2026-02-19,East,Retail,AURA-ACC-007,Accessories,91.56,6,9.76,0.0
SALE-2026-029770,2026-02-19,East,Retail,AURA-ACC-008,Accessories,114.29,9,11.0,0.0
SALE-2026-029771,2026-02-19,East,Retail,AURA-HP-006,Electronics,3285.0,15,332.56,0.0
SALE-2026-029772,2026-02-19,East,Retail,AURA-SPK-005,Electronics,513.06,9,60.81,0.0
SALE-2026-029773,2026-02-19,East,Retail,AURA-CBL-007,Cables,468.18,13,45.45,0.0
SALE-2026-029774,2026-02-19,East,Retail,AURA-ACC-010,Accessories,597.81,10,72.16,0.05
SALE-2026-029775,2026-02-19,East,Retail,AURA-HP-007,Electronics,369.41,4,48.42,0.0
SALE-2026-029776,2026-02-19,East,Partner,AURA-HP-001,Electronics,1404.09,10,169.72,0.0
SALE-2026-029777,2026-02-19,East,Partner,AURA-HP-002,Electronics,163.66,2,17.94,0.2
SALE-2026-029778,2026-02-19,East,Partner,AURA-SPK-001,Electronics,780.45,8,78.41,0.15
SALE-2026-029779,2026-02-19,East,Partner,AURA-ACC-001,Accessories,254.95,7,26.17,0.0
SALE-2026-029780,2026-02-19,East,Partner,AURA-HP-003,Electronics,868.97,4,111.62,0.2
SALE-2026-029781,2026-02-19,East,Partner,AURA-HP-004,Electronics,220.67,6,23.31,0.1
SALE-2026-029782,2026-02-19,East,Partner,AURA-SPK-002,Electronics,302.36,6,34.46,0.2
SALE-2026-029783,2026-02-19,East,Partner,AURA-SPK-003,Electronics,1032.14,6,103.9,0.0
SALE-2026-029784,2026-02-19,East,Partner,AURA-SPK-004,Electronics,1056.05,9,115.11,0.1
SALE-2026-029785,2026-02-19,East,Partner,AURA-CBL-006,Cables,94.0,7,10.77,0.2
SALE-2026-029786,2026-02-19,East,Partner,AURA-ACC-002,Accessories,175.19,8,24.43,0.15
SALE-2026-029787,2026-02-19,East,Partner,AURA-ACC-003,Accessories,182.23,6,21.77,0.0
SALE-2026-029788,2026-02-19,East,Partner,AURA-ACC-004,Accessories,24.52,1,2.47,0.0
SALE-2026-029789,2026-02-19,East,Partner,AURA-ACC-005,Accessories,86.01,9,8.56,0.1
SALE-2026-029790,2026-02-19,East,Partner,AURA-ACC-007,Accessories,65.71,4,8.52,0.0
SALE-2026-029791,2026-02-19,East,Partner,AURA-ACC-008,Accessories,166.35,12,18.34,0.0
SALE-2026-029792,2026-02-19,East,Partner,AURA-HP-006,Electronics,2092.91,10,275.64,0.05
SALE-2026-029793,2026-02-19,East,Partner,AURA-SPK-005,Electronics,408.51,7,50.64,0.0
SALE-2026-029794,2026-02-19,East,Partner,AURA-ACC-009,Accessories,508.44,11,72.43,0.1
SALE-2026-029795,2026-02-19,East,Partner,AURA-CBL-007,Cables,341.12,9,45.93,0.0
SALE-2026-029796,2026-02-19,East,Partner,AURA-SPK-006,Electronics,1292.6,11,152.8,0.05
SALE-2026-029797,2026-02-19,West,Online,AURA-HP-001,Electronics,961.51,6,117.25,0.1
SALE-2026-029798,2026-02-19,West,Online,AURA-HP-003,Electronics,1265.85,6,147.85,0.15
SALE-2026-029799,2026-02-19,West,Online,AURA-SPK-004,Electronics,1379.7,10,174.83,0.15
SALE-2026-029800,2026-02-19,West,Online,AURA-CBL-002,Cables,50.4,5,5.69,0.0
SALE-2026-029801,2026-02-19,West,Online,AURA-CBL-004,Cables,40.91,5,4.11,0.2
SALE-2026-029802,2026-02-19,West,Online,AURA-CBL-006,Cables,83.59,6,11.95,0.05
SALE-2026-029803,2026-02-19,West,Online,AURA-ACC-002,Accessories,160.38,8,20.88,0.0
SALE-2026-029804,2026-02-19,West,Online,AURA-ACC-004,Accessories,239.34,9,26.28,0.0
SALE-2026-029805,2026-02-19,West,Online,AURA-ACC-006,Accessories,46.13,6,6.56,0.2
SALE-2026-029806,2026-02-19,West,Online,AURA-ACC-007,Accessories,29.0,2,3.62,0.2
SALE-2026-029807,2026-02-19,West,Online,AURA-ACC-008,Accessories,70.81,6,8.02,0.0
SALE-2026-029808,2026-02-19,West,Online,AURA-HP-005,Electronics,692.83,9,92.27,0.1
SALE-2026-029809,2026-02-19,West,Online,AURA-HP-006,Electronics,2765.52,11,271.74,0.0
SALE-2026-029810,2026-02-19,West,Online,AURA-SPK-005,Electronics,59.82,1,8.37,0.0
SALE-2026-029811,2026-02-19,West,Online,AURA-ACC-009,Accessories,569.13,12,66.46,0.0
SALE-2026-029812,2026-02-19,West,Online,AURA-CBL-007,Cables,478.72,12,50.33,0.0
SALE-2026-029813,2026-02-19,West,Online,AURA-ACC-010,Accessories,428.72,8,55.83,0.0
SALE-2026-029814,2026-02-19,West,Online,AURA-SPK-006,Electronics,550.81,5,77.48,0.1
SALE-2026-029815,2026-02-19,West,Retail,AURA-HP-002,Electronics,800.38,10,96.72,0.05
SALE-2026-029816,2026-02-19,West,Retail,AURA-CBL-001,Cables,106.09,9,12.72,0.05
SALE-2026-029817,2026-02-19,West,Retail,AURA-HP-003,Electronics,1516.37,8,194.28,0.15
SALE-2026-029818,2026-02-19,West,Retail,AURA-HP-004,Electronics,241.64,6,27.49,0.15
SALE-2026-029819,2026-02-19,West,Retail,AURA-SPK-002,Electronics,651.84,12,91.66,0.1
SALE-2026-029820,2026-02-19,West,Retail,AURA-SPK-003,Electronics,1212.12,7,141.67,0.05
SALE-2026-029821,2026-02-19,West,Retail,AURA-CBL-003,Cables,95.9,6,12.97,0.2
SALE-2026-029822,2026-02-19,West,Retail,AURA-CBL-004,Cables,31.57,4,4.41,0.0
SALE-2026-029823,2026-02-19,West,Retail,AURA-CBL-005,Cables,90.84,8,9.55,0.15
SALE-2026-029824,2026-02-19,West,Retail,AURA-ACC-006,Accessories,63.78,9,7.27,0.05
SALE-2026-029825,2026-02-19,West,Retail,AURA-ACC-007,Accessories,138.29,8,15.51,0.0
SALE-2026-029826,2026-02-19,West,Retail,AURA-ACC-008,Accessories,97.04,7,10.51,0.2
SALE-2026-029827,2026-02-19,West,Retail,AURA-HP-006,Electronics,1173.84,5,123.62,0.15
SALE-2026-029828,2026-02-19,West,Retail,AURA-ACC-009,Accessories,250.62,6,28.44,0.0
SALE-2026-029829,2026-02-19,West,Retail,AURA-CBL-007,Cables,477.16,12,58.0,0.15
SALE-2026-029830,2026-02-19,West,Retail,AURA-HP-007,Electronics,707.94,7,95.42,0.0
SALE-2026-029831,2026-02-19,West,Retail,AURA-SPK-006,Electronics,915.38,8,108.92,0.15
SALE-2026-029832,2026-02-19,West,Partner,AURA-HP-001,Electronics,1365.59,9,180.41,0.0
SALE-2026-029833,2026-02-19,West,Partner,AURA-HP-002,Electronics,827.9,11,87.08,0.0
SALE-2026-029834,2026-02-19,West,Partner,AURA-SPK-001,Electronics,282.63,3,32.5,0.0
SALE-2026-029835,2026-02-19,West,Partner,AURA-CBL-001,Cables,72.09,6,10.26,0.2
SALE-2026-029836,2026-02-19,West,Partner,AURA-HP-003,Electronics,214.81,1,24.28,0.0
SALE-2026-029837,2026-02-19,West,Partner,AURA-HP-004,Electronics,304.8,7,40.85,0.0
SALE-2026-029838,2026-02-19,West,Partner,AURA-SPK-002,Electronics,320.1,6,32.63,0.2
SALE-2026-029839,2026-02-19,West,Partner,AURA-SPK-004,Electronics,1486.8,11,205.83,0.0
SALE-2026-029840,2026-02-19,West,Partner,AURA-CBL-002,Cables,56.08,6,7.26,0.1
SALE-2026-029841,2026-02-19,West,Partner,AURA-CBL-004,Cables,59.45,7,6.77,0.05
SALE-2026-029842,2026-02-19,West,Partner,AURA-CBL-006,Cables,132.54,9,16.61,0.2
SALE-2026-029843,2026-02-19,West,Partner,AURA-ACC-002,Accessories,223.77,12,26.46,0.15
SALE-2026-029844,2026-02-19,West,Partner,AURA-ACC-003,Accessories,243.11,9,27.22,0.2
SALE-2026-029845,2026-02-19,West,Partner,AURA-ACC-005,Accessories,103.74,12,12.81,0.0
SALE-2026-029846,2026-02-19,West,Partner,AURA-ACC-006,Accessories,57.79,8,7.84,0.0
SALE-2026-029847,2026-02-19,West,Partner,AURA-ACC-007,Accessories,58.09,4,6.09,0.0
SALE-2026-029848,2026-02-19,West,Partner,AURA-ACC-008,Accessories,86.82,7,9.32,0.0
SALE-2026-029849,2026-02-19,West,Partner,AURA-HP-005,Electronics,757.34,10,97.93,0.05
SALE-2026-029850,2026-02-19,West,Partner,AURA-ACC-009,Accessories,586.88,12,63.03,0.2
SALE-2026-029851,2026-02-19,West,Partner,AURA-ACC-010,Accessories,479.13,9,53.64,0.05
SALE-2026-029852,2026-02-19,West,Partner,AURA-SPK-006,Electronics,1393.9,12,166.95,0.0
SALE-2026-029853,2026-02-20,North,Online,AURA-HP-001,Electronics,1632.12,10,181.46,0.1
SALE-2026-029854,2026-02-20,North,Online,AURA-ACC-001,Accessories,310.22,8,40.11,0.1
SALE-2026-029855,2026-02-20,North,Online,AURA-HP-003,Electronics,1946.7,9,276.94,0.0
SALE-2026-029856,2026-02-20,North,Online,AURA-HP-004,Electronics,263.68,6,29.79,0.05
SALE-2026-029857,2026-02-20,North,Online,AURA-SPK-003,Electronics,931.74,5,94.99,0.05
SALE-2026-029858,2026-02-20,North,Online,AURA-SPK-004,Electronics,1275.68,8,173.37,0.0
SALE-2026-029859,2026-02-20,North,Online,AURA-CBL-004,Cables,119.39,12,15.53,0.05
SALE-2026-029860,2026-02-20,North,Online,AURA-CBL-005,Cables,145.03,10,15.45,0.2
SALE-2026-029861,2026-02-20,North,Online,AURA-CBL-006,Cables,147.59,10,14.45,0.0
SALE-2026-029862,2026-02-20,North,Online,AURA-ACC-002,Accessories,270.62,11,37.99,0.2
SALE-2026-029863,2026-02-20,North,Online,AURA-ACC-004,Accessories,238.5,9,23.37,0.15
SALE-2026-029864,2026-02-20,North,Online,AURA-ACC-005,Accessories,83.62,8,9.49,0.15
