RETURN_ID,RETURN_DATE,SALE_DATE,PRODUCT_SKU,GEO_TERRITORY,CHANNEL,RETURN_REASON,REFUND_AMOUNT,RETURN_RATE
RET-2026-015251,2026-02-27,2026-02-15,AURA-CBL-006,North,Partner,Changed Mind,13.61,0.07
RET-2026-015252,2026-03-07,2026-02-15,AURA-ACC-007,North,Partner,Changed Mind,16.49,0.07
RET-2026-015253,2026-03-08,2026-02-15,AURA-ACC-008,North,Partner,Other,14.73,0.07
RET-2026-015254,2026-03-01,2026-02-15,AURA-SPK-005,North,Partner,Changed Mind,66.31,0.07
RET-2026-015255,2026-02-27,2026-02-15,AURA-SPK-006,North,Partner,Changed Mind,113.88,0.07
RET-2026-015256,2026-02-25,2026-02-15,AURA-CBL-001,South,Online,Changed Mind,9.15,0.07
RET-2026-015257,2026-03-12,2026-02-15,AURA-SPK-003,South,Online,Changed Mind,116.08,0.07
RET-2026-015258,2026-02-18,2026-02-15,AURA-SPK-003,South,Online,Other,134.02,0.07
RET-2026-015259,2026-02-18,2026-02-15,AURA-SPK-004,South,Online,Other,96.42,0.07
RET-2026-015260,2026-03-10,2026-02-15,AURA-CBL-004,South,Online,Changed Mind,4.89,0.07
RET-2026-015261,2026-02-28,2026-02-15,AURA-HP-006,South,Online,Wrong Item,154.5,0.07
RET-2026-015262,2026-02-28,2026-02-15,AURA-ACC-009,South,Online,Other,28.01,0.07
RET-2026-015263,2026-02-25,2026-02-15,AURA-ACC-009,South,Online,Other,26.37,0.07
RET-2026-015264,2026-02-27,2026-02-15,AURA-HP-002,South,Retail,Wrong Item,53.04,0.07
RET-2026-015265,2026-03-02,2026-02-15,AURA-SPK-003,South,Retail,Wrong Item,133.03,0.07
RET-2026-015266,2026-02-27,2026-02-15,AURA-SPK-003,South,Retail,Wrong Item,126.12,0.07
RET-2026-015267,2026-02-18,2026-02-15,AURA-CBL-003,South,Retail,Changed Mind,9.94,0.07
RET-2026-015268,2026-03-04,2026-02-15,AURA-CBL-003,South,Retail,Wrong Item,9.0,0.07
RET-2026-015269,2026-03-07,2026-02-15,AURA-ACC-004,South,Retail,Wrong Item,15.33,0.07
RET-2026-015270,2026-03-12,2026-02-15,AURA-HP-005,South,Retail,Wrong Item,48.61,0.07
RET-2026-015271,2026-03-07,2026-02-15,AURA-HP-006,South,Retail,Changed Mind,166.93,0.07
RET-2026-015272,2026-02-27,2026-02-15,AURA-ACC-010,South,Retail,Changed Mind,38.73,0.07
RET-2026-015273,2026-03-03,2026-02-15,AURA-ACC-010,South,Retail,Changed Mind,37.88,0.07
RET-2026-015274,2026-03-07,2026-02-15,AURA-SPK-002,South,Partner,Defective,36.82,0.07
RET-2026-015275,2026-02-23,2026-02-15,AURA-CBL-002,South,Partner,Wrong Item,7.41,0.07
RET-2026-015276,2026-03-02,2026-02-15,AURA-CBL-002,South,Partner,Changed Mind,7.03,0.07
RET-2026-015277,2026-02-18,2026-02-15,AURA-ACC-003,South,Partner,Other,19.01,0.07
RET-2026-015278,2026-03-08,2026-02-15,AURA-ACC-006,South,Partner,Changed Mind,4.48,0.07
RET-2026-015279,2026-02-25,2026-02-15,AURA-ACC-005,East,Online,Changed Mind,7.89,0.07
RET-2026-015280,2026-02-26,2026-02-15,AURA-CBL-007,East,Online,Changed Mind,37.74,0.07
RET-2026-015281,2026-02-24,2026-02-15,AURA-CBL-001,East,Retail,Changed Mind,12.29,0.07
RET-2026-015282,2026-02-27,2026-02-15,AURA-ACC-001,East,Retail,Changed Mind,31.31,0.07
RET-2026-015283,2026-03-03,2026-02-15,AURA-SPK-002,East,Retail,Changed Mind,46.16,0.07
RET-2026-015284,2026-03-04,2026-02-15,AURA-CBL-004,East,Retail,Other,7.92,0.07
RET-2026-015285,2026-03-12,2026-02-15,AURA-CBL-004,East,Retail,Other,6.99,0.07
RET-2026-015286,2026-02-27,2026-02-15,AURA-CBL-006,East,Retail,Wrong Item,12.04,0.07
RET-2026-015287,2026-03-04,2026-02-15,AURA-ACC-003,East,Retail,Other,24.63,0.07
RET-2026-015288,2026-02-27,2026-02-15,AURA-ACC-004,East,Retail,Other,21.28,0.07
RET-2026-015289,2026-03-08,2026-02-15,AURA-ACC-004,East,Retail,Other,19.5,0.07
RET-2026-015290,2026-02-28,2026-02-15,AURA-ACC-007,East,Retail,Other,14.7,0.07
RET-2026-015291,2026-02-28,2026-02-15,AURA-SPK-005,East,Retail,Changed Mind,51.59,0.07
RET-2026-015292,2026-03-04,2026-02-15,AURA-SPK-005,East,Retail,Defective,53.22,0.07
RET-2026-015293,2026-03-12,2026-02-15,AURA-CBL-007,East,Retail,Wrong Item,33.39,0.07
RET-2026-015294,2026-03-01,2026-02-15,AURA-HP-002,East,Partner,Changed Mind,76.77,0.07
RET-2026-015295,2026-02-26,2026-02-15,AURA-CBL-001,East,Partner,Changed Mind,12.41,0.07
RET-2026-015296,2026-02-19,2026-02-15,AURA-ACC-001,East,Partner,Other,27.93,0.07
RET-2026-015297,2026-03-12,2026-02-15,AURA-ACC-001,East,Partner,Changed Mind,29.27,0.07
RET-2026-015298,2026-03-01,2026-02-15,AURA-ACC-008,East,Partner,Changed Mind,10.75,0.07
RET-2026-015299,2026-02-28,2026-02-15,AURA-ACC-008,East,Partner,Defective,12.23,0.07
RET-2026-015300,2026-02-20,2026-02-15,AURA-ACC-009,East,Partner,Wrong Item,38.3,0.07
RET-2026-015301,2026-02-26,2026-02-15,AURA-HP-002,West,Online,Wrong Item,70.62,0.07
RET-2026-015302,2026-02-19,2026-02-15,AURA-SPK-001,West,Online,Defective,79.72,0.07
RET-2026-015303,2026-03-03,2026-02-15,AURA-HP-003,West,Online,Other,191.05,0.07
RET-2026-015304,2026-02-20,2026-02-15,AURA-HP-004,West,Online,Wrong Item,36.46,0.07
RET-2026-015305,2026-02-18,2026-02-15,AURA-SPK-003,West,Online,Other,193.92,0.07
RET-2026-015306,2026-02-20,2026-02-15,AURA-SPK-004,West,Online,Wrong Item,134.79,0.07
RET-2026-015307,2026-03-10,2026-02-15,AURA-CBL-002,West,Online,Wrong Item,9.48,0.07
RET-2026-015308,2026-03-04,2026-02-15,AURA-CBL-003,West,Online,Other,12.96,0.07
RET-2026-015309,2026-03-10,2026-02-15,AURA-ACC-002,West,Online,Defective,18.34,0.07
RET-2026-015310,2026-03-11,2026-02-15,AURA-ACC-002,West,Online,Other,17.5,0.07
RET-2026-015311,2026-02-25,2026-02-15,AURA-ACC-003,West,Online,Other,28.95,0.07
RET-2026-015312,2026-02-20,2026-02-15,AURA-ACC-003,West,Online,Other,28.21,0.07
RET-2026-015313,2026-03-11,2026-02-15,AURA-ACC-005,West,Online,Other,9.54,0.07
RET-2026-015314,2026-03-02,2026-02-15,AURA-HP-005,West,Online,Other,67.82,0.07
RET-2026-015315,2026-03-09,2026-02-15,AURA-HP-006,West,Online,Changed Mind,199.76,0.07
RET-2026-015316,2026-03-01,2026-02-15,AURA-ACC-009,West,Online,Other,41.47,0.07
RET-2026-015317,2026-02-21,2026-02-15,AURA-ACC-010,West,Online,Other,50.11,0.07
RET-2026-015318,2026-02-26,2026-02-15,AURA-SPK-003,West,Retail,Changed Mind,174.82,0.07
RET-2026-015319,2026-02-26,2026-02-15,AURA-CBL-002,West,Retail,Defective,8.06,0.07
RET-2026-015320,2026-02-26,2026-02-15,AURA-CBL-003,West,Retail,Wrong Item,13.15,0.07
RET-2026-015321,2026-02-21,2026-02-15,AURA-ACC-005,West,Retail,Wrong Item,8.09,0.07
RET-2026-015322,2026-02-27,2026-02-15,AURA-ACC-005,West,Retail,Wrong Item,8.73,0.07
RET-2026-015323,2026-02-21,2026-02-15,AURA-SPK-005,West,Retail,Other,53.39,0.07
RET-2026-015324,2026-03-06,2026-02-15,AURA-SPK-005,West,Retail,Changed Mind,56.05,0.07
RET-2026-015325,2026-03-12,2026-02-15,AURA-SPK-004,West,Partner,Other,112.71,0.07
RET-2026-015326,2026-03-08,2026-02-15,AURA-CBL-002,West,Partner,Other,8.76,0.07
RET-2026-015327,2026-02-26,2026-02-15,AURA-CBL-002,West,Partner,Wrong Item,8.18,0.07
RET-2026-015328,2026-03-07,2026-02-15,AURA-CBL-002,West,Partner,Defective,8.2,0.07
RET-2026-015329,2026-03-05,2026-02-15,AURA-CBL-004,West,Partner,Defective,6.41,0.07
RET-2026-015330,2026-02-19,2026-02-15,AURA-ACC-002,West,Partner,Other,19.58,0.07
RET-2026-015331,2026-02-24,2026-02-15,AURA-ACC-003,West,Partner,Changed Mind,26.37,0.07
RET-2026-015332,2026-02-18,2026-02-15,AURA-ACC-006,West,Partner,Wrong Item,6.12,0.07
RET-2026-015333,2026-02-27,2026-02-15,AURA-ACC-007,West,Partner,Changed Mind,16.11,0.07
RET-2026-015334,2026-03-07,2026-02-15,AURA-ACC-007,West,Partner,Changed Mind,16.94,0.07
RET-2026-015335,2026-02-19,2026-02-15,AURA-HP-007,West,Partner,Wrong Item,86.12,0.07
RET-2026-015336,2026-03-04,2026-02-16,AURA-HP-002,North,Online,Defective,75.34,0.07
RET-2026-015337,2026-03-03,2026-02-16,AURA-HP-002,North,Online,Changed Mind,77.49,0.07
RET-2026-015338,2026-02-20,2026-02-16,AURA-SPK-002,North,Online,Changed Mind,48.63,0.07
RET-2026-015339,2026-02-20,2026-02-16,AURA-CBL-002,North,Online,Changed Mind,10.17,0.07
RET-2026-015340,2026-03-03,2026-02-16,AURA-CBL-003,North,Online,Other,15.87,0.07
RET-2026-015341,2026-02-19,2026-02-16,AURA-CBL-005,North,Online,Changed Mind,11.76,0.07
RET-2026-015342,2026-03-01,2026-02-16,AURA-CBL-006,North,Online,Changed Mind,15.66,0.07
RET-2026-015343,2026-02-23,2026-02-16,AURA-CBL-006,North,Online,Wrong Item,14.7,0.07
RET-2026-015344,2026-02-19,2026-02-16,AURA-HP-005,North,Online,Defective,71.74,0.07
RET-2026-015345,2026-03-13,2026-02-16,AURA-HP-007,North,Online,Defective,102.09,0.07
RET-2026-015346,2026-03-09,2026-02-16,AURA-SPK-002,North,Retail,Other,59.38,0.07
RET-2026-015347,2026-03-01,2026-02-16,AURA-SPK-004,North,Retail,Wrong Item,136.07,0.07
RET-2026-015348,2026-03-01,2026-02-16,AURA-ACC-009,North,Retail,Wrong Item,49.39,0.07
RET-2026-015349,2026-02-24,2026-02-16,AURA-HP-002,North,Partner,Other,91.78,0.07
RET-2026-015350,2026-03-04,2026-02-16,AURA-HP-004,North,Partner,Wrong Item,47.9,0.07
RET-2026-015351,2026-02-24,2026-02-16,AURA-HP-004,North,Partner,Changed Mind,44.36,0.07
RET-2026-015352,2026-03-09,2026-02-16,AURA-HP-004,North,Partner,Changed Mind,44.9,0.07
RET-2026-015353,2026-02-27,2026-02-16,AURA-SPK-004,North,Partner,Other,138.85,0.07
RET-2026-015354,2026-03-10,2026-02-16,AURA-SPK-004,North,Partner,Wrong Item,140.97,0.07
RET-2026-015355,2026-02-20,2026-02-16,AURA-SPK-004,North,Partner,Wrong Item,129.69,0.07
RET-2026-015356,2026-03-04,2026-02-16,AURA-ACC-004,North,Partner,Wrong Item,28.83,0.07
RET-2026-015357,2026-02-22,2026-02-16,AURA-ACC-006,North,Partner,Other,7.49,0.07
RET-2026-015358,2026-03-09,2026-02-16,AURA-ACC-008,North,Partner,Wrong Item,14.86,0.07
RET-2026-015359,2026-03-01,2026-02-16,AURA-HP-005,North,Partner,Changed Mind,66.43,0.07
RET-2026-015360,2026-03-05,2026-02-16,AURA-HP-004,South,Online,Defective,25.64,0.07
RET-2026-015361,2026-02-22,2026-02-16,AURA-SPK-004,South,Online,Wrong Item,85.71,0.07
RET-2026-015362,2026-02-22,2026-02-16,AURA-CBL-003,South,Online,Other,8.62,0.07
RET-2026-015363,2026-02-21,2026-02-16,AURA-CBL-003,South,Online,Wrong Item,10.02,0.07
RET-2026-015364,2026-02-26,2026-02-16,AURA-CBL-003,South,Online,Defective,9.2,0.07
RET-2026-015365,2026-03-10,2026-02-16,AURA-ACC-005,South,Online,Other,5.76,0.07
RET-2026-015366,2026-02-24,2026-02-16,AURA-CBL-007,South,Online,Other,24.76,0.07
RET-2026-015367,2026-03-08,2026-02-16,AURA-CBL-001,South,Retail,Other,8.37,0.07
RET-2026-015368,2026-03-06,2026-02-16,AURA-SPK-003,South,Retail,Wrong Item,135.86,0.07
RET-2026-015369,2026-02-26,2026-02-16,AURA-CBL-007,South,Retail,Other,24.44,0.07
RET-2026-015370,2026-02-26,2026-02-16,AURA-ACC-010,South,Retail,Defective,31.61,0.07
RET-2026-015371,2026-02-20,2026-02-16,AURA-ACC-010,South,Retail,Other,34.16,0.07
RET-2026-015372,2026-03-09,2026-02-16,AURA-HP-007,South,Retail,Changed Mind,72.16,0.07
RET-2026-015373,2026-03-05,2026-02-16,AURA-CBL-001,South,Partner,Changed Mind,8.81,0.07
RET-2026-015374,2026-03-13,2026-02-16,AURA-CBL-001,South,Partner,Other,9.27,0.07
RET-2026-015375,2026-03-10,2026-02-16,AURA-SPK-004,South,Partner,Changed Mind,92.52,0.07
RET-2026-015376,2026-02-24,2026-02-16,AURA-CBL-004,South,Partner,Wrong Item,5.0,0.07
RET-2026-015377,2026-02-22,2026-02-16,AURA-ACC-003,South,Partner,Changed Mind,18.09,0.07
RET-2026-015378,2026-03-01,2026-02-16,AURA-ACC-003,South,Partner,Changed Mind,19.31,0.07
RET-2026-015379,2026-02-24,2026-02-16,AURA-ACC-005,South,Partner,Wrong Item,5.02,0.07
RET-2026-015380,2026-03-03,2026-02-16,AURA-ACC-008,South,Partner,Other,7.69,0.07
RET-2026-015381,2026-03-08,2026-02-16,AURA-ACC-008,South,Partner,Changed Mind,8.75,0.07
RET-2026-015382,2026-03-06,2026-02-16,AURA-ACC-010,South,Partner,Wrong Item,40.79,0.07
RET-2026-015383,2026-02-21,2026-02-16,AURA-SPK-002,East,Online,Defective,51.23,0.07
RET-2026-015384,2026-02-23,2026-02-16,AURA-CBL-004,East,Online,Changed Mind,8.29,0.07
RET-2026-015385,2026-02-25,2026-02-16,AURA-CBL-005,East,Online,Other,11.78,0.07
RET-2026-015386,2026-03-09,2026-02-16,AURA-SPK-001,East,Retail,Other,96.69,0.07
RET-2026-015387,2026-03-04,2026-02-16,AURA-CBL-001,East,Retail,Changed Mind,12.2,0.07
RET-2026-015388,2026-02-21,2026-02-16,AURA-SPK-003,East,Retail,Other,188.44,0.07
RET-2026-015389,2026-02-22,2026-02-16,AURA-SPK-004,East,Retail,Changed Mind,110.44,0.07
RET-2026-015390,2026-03-01,2026-02-16,AURA-CBL-003,East,Retail,Changed Mind,14.53,0.07
RET-2026-015391,2026-03-02,2026-02-16,AURA-HP-005,East,Retail,Other,68.07,0.07
RET-2026-015392,2026-03-07,2026-02-16,AURA-HP-006,East,Retail,Other,199.09,0.07
RET-2026-015393,2026-03-06,2026-02-16,AURA-CBL-007,East,Retail,Wrong Item,37.89,0.07
RET-2026-015394,2026-03-01,2026-02-16,AURA-HP-007,East,Retail,Defective,99.58,0.07
RET-2026-015395,2026-03-13,2026-02-16,AURA-SPK-004,East,Partner,Other,128.36,0.07
RET-2026-015396,2026-03-11,2026-02-16,AURA-CBL-006,East,Partner,Wrong Item,12.42,0.07
RET-2026-015397,2026-03-01,2026-02-16,AURA-ACC-005,East,Partner,Wrong Item,7.58,0.07
RET-2026-015398,2026-02-24,2026-02-16,AURA-SPK-006,East,Partner,Changed Mind,102.21,0.07
RET-2026-015399,2026-03-05,2026-02-16,AURA-CBL-001,West,Online,Changed Mind,11.11,0.07
RET-2026-015400,2026-02-27,2026-02-16,AURA-CBL-001,West,Online,Other,10.75,0.07
RET-2026-015401,2026-02-20,2026-02-16,AURA-SPK-004,West,Online,Defective,116.4,0.07
RET-2026-015402,2026-03-02,2026-02-16,AURA-CBL-002,West,Online,Other,8.03,0.07
RET-2026-015403,2026-03-05,2026-02-16,AURA-ACC-004,West,Online,Other,25.51,0.07
RET-2026-015404,2026-03-10,2026-02-16,AURA-SPK-005,West,Online,Wrong Item,60.5,0.07
RET-2026-015405,2026-02-26,2026-02-16,AURA-HP-007,West,Online,Wrong Item,91.31,0.07
RET-2026-015406,2026-03-06,2026-02-16,AURA-HP-004,West,Retail,Changed Mind,37.97,0.07
RET-2026-015407,2026-03-08,2026-02-16,AURA-CBL-002,West,Retail,Other,9.69,0.07
RET-2026-015408,2026-03-13,2026-02-16,AURA-ACC-003,West,Retail,Changed Mind,28.1,0.07
RET-2026-015409,2026-02-22,2026-02-16,AURA-ACC-005,West,Retail,Changed Mind,7.74,0.07
RET-2026-015410,2026-02-20,2026-02-16,AURA-ACC-005,West,Retail,Defective,8.6,0.07
RET-2026-015411,2026-02-28,2026-02-16,AURA-ACC-007,West,Retail,Changed Mind,14.99,0.07
RET-2026-015412,2026-02-26,2026-02-16,AURA-ACC-008,West,Retail,Changed Mind,12.72,0.07
RET-2026-015413,2026-02-20,2026-02-16,AURA-HP-005,West,Retail,Changed Mind,63.11,0.07
RET-2026-015414,2026-02-25,2026-02-16,AURA-CBL-007,West,Retail,Wrong Item,33.53,0.07
RET-2026-015415,2026-02-27,2026-02-16,AURA-HP-007,West,Retail,Wrong Item,91.32,0.07
RET-2026-015416,2026-02-23,2026-02-16,AURA-SPK-001,West,Partner,Changed Mind,76.46,0.07
RET-2026-015417,2026-02-21,2026-02-16,AURA-HP-004,West,Partner,Defective,35.68,0.07
RET-2026-015418,2026-03-12,2026-02-16,AURA-HP-004,West,Partner,Changed Mind,36.23,0.07
RET-2026-015419,2026-03-07,2026-02-16,AURA-SPK-004,West,Partner,Other,140.2,0.07
RET-2026-015420,2026-02-21,2026-02-16,AURA-ACC-004,West,Partner,Other,26.29,0.07
RET-2026-015421,2026-03-10,2026-02-16,AURA-HP-006,West,Partner,Changed Mind,230.84,0.07
RET-2026-015422,2026-03-11,2026-02-16,AURA-ACC-010,West,Partner,Other,44.3,0.07
RET-2026-015423,2026-02-22,2026-02-17,AURA-HP-001,North,Online,Changed Mind,161.62,0.07
RET-2026-015424,2026-03-03,2026-02-17,AURA-ACC-001,North,Online,Changed Mind,35.56,0.07
RET-2026-015425,2026-02-25,2026-02-17,AURA-SPK-003,North,Online,Defective,167.73,0.07
RET-2026-015426,2026-03-10,2026-02-17,AURA-SPK-003,North,Online,Wrong Item,174.78,0.07
RET-2026-015427,2026-02-26,2026-02-17,AURA-SPK-004,North,Online,Wrong Item,138.96,0.07
RET-2026-015428,2026-02-22,2026-02-17,AURA-ACC-005,North,Online,Other,10.22,0.07
RET-2026-015429,2026-03-12,2026-02-17,AURA-ACC-007,North,Online,Other,15.77,0.07
RET-2026-015430,2026-03-07,2026-02-17,AURA-ACC-009,North,Online,Changed Mind,42.17,0.07
RET-2026-015431,2026-02-26,2026-02-17,AURA-CBL-007,North,Online,Wrong Item,42.2,0.07
RET-2026-015432,2026-02-20,2026-02-17,AURA-SPK-001,North,Retail,Changed Mind,91.33,0.07
RET-2026-015433,2026-03-05,2026-02-17,AURA-CBL-003,North,Retail,Defective,16.14,0.07
RET-2026-015434,2026-02-26,2026-02-17,AURA-CBL-004,North,Retail,Wrong Item,9.58,0.07
RET-2026-015435,2026-02-28,2026-02-17,AURA-SPK-006,North,Retail,Changed Mind,100.27,0.07
RET-2026-015436,2026-03-02,2026-02-17,AURA-ACC-001,North,Partner,Wrong Item,32.03,0.07
RET-2026-015437,2026-02-20,2026-02-17,AURA-CBL-005,North,Partner,Changed Mind,12.48,0.07
RET-2026-015438,2026-03-06,2026-02-17,AURA-CBL-005,North,Partner,Changed Mind,12.29,0.07
RET-2026-015439,2026-02-23,2026-02-17,AURA-CBL-006,North,Partner,Wrong Item,13.87,0.07
RET-2026-015440,2026-02-21,2026-02-17,AURA-ACC-002,North,Partner,Other,18.71,0.07
RET-2026-015441,2026-03-04,2026-02-17,AURA-ACC-003,North,Partner,Changed Mind,31.95,0.07
RET-2026-015442,2026-03-06,2026-02-17,AURA-ACC-005,North,Partner,Defective,9.7,0.07
RET-2026-015443,2026-03-04,2026-02-17,AURA-ACC-006,North,Partner,Changed Mind,8.13,0.07
RET-2026-015444,2026-03-04,2026-02-17,AURA-ACC-007,North,Partner,Changed Mind,17.83,0.07
RET-2026-015445,2026-03-13,2026-02-17,AURA-HP-005,North,Partner,Other,80.26,0.07
RET-2026-015446,2026-03-06,2026-02-17,AURA-HP-005,North,Partner,Wrong Item,79.67,0.07
RET-2026-015447,2026-03-02,2026-02-17,AURA-HP-006,North,Partner,Other,271.29,0.07
RET-2026-015448,2026-02-22,2026-02-17,AURA-HP-006,North,Partner,Changed Mind,262.1,0.07
RET-2026-015449,2026-03-14,2026-02-17,AURA-HP-002,South,Online,Defective,52.49,0.07
RET-2026-015450,2026-03-06,2026-02-17,AURA-HP-002,South,Online,Changed Mind,57.43,0.07
RET-2026-015451,2026-02-21,2026-02-17,AURA-HP-002,South,Online,Changed Mind,54.83,0.07
RET-2026-015452,2026-02-23,2026-02-17,AURA-ACC-001,South,Online,Defective,22.04,0.07
RET-2026-015453,2026-03-02,2026-02-17,AURA-HP-004,South,Online,Wrong Item,28.8,0.07
RET-2026-015454,2026-03-09,2026-02-17,AURA-CBL-002,South,Online,Changed Mind,6.39,0.07
RET-2026-015455,2026-03-05,2026-02-17,AURA-CBL-003,South,Online,Other,9.53,0.07
RET-2026-015456,2026-03-01,2026-02-17,AURA-CBL-004,South,Online,Other,5.44,0.07
RET-2026-015457,2026-03-07,2026-02-17,AURA-CBL-005,South,Online,Changed Mind,7.57,0.07
RET-2026-015458,2026-03-06,2026-02-17,AURA-ACC-003,South,Online,Changed Mind,20.19,0.07
RET-2026-015459,2026-03-11,2026-02-17,AURA-ACC-003,South,Online,Wrong Item,19.36,0.07
RET-2026-015460,2026-02-21,2026-02-17,AURA-ACC-006,South,Online,Changed Mind,4.65,0.07
RET-2026-015461,2026-02-25,2026-02-17,AURA-ACC-006,South,Online,Wrong Item,4.92,0.07
RET-2026-015462,2026-02-26,2026-02-17,AURA-ACC-007,South,Online,Wrong Item,10.36,0.07
RET-2026-015463,2026-02-28,2026-02-17,AURA-ACC-009,South,Online,Changed Mind,28.88,0.07
RET-2026-015464,2026-02-28,2026-02-17,AURA-ACC-010,South,Online,Changed Mind,34.97,0.07
RET-2026-015465,2026-02-21,2026-02-17,AURA-HP-002,South,Retail,Wrong Item,47.96,0.07
RET-2026-015466,2026-02-28,2026-02-17,AURA-SPK-004,South,Retail,Changed Mind,80.57,0.07
RET-2026-015467,2026-03-07,2026-02-17,AURA-SPK-004,South,Retail,Other,90.08,0.07
RET-2026-015468,2026-03-05,2026-02-17,AURA-CBL-003,South,Retail,Other,10.69,0.07
RET-2026-015469,2026-03-13,2026-02-17,AURA-SPK-002,South,Partner,Changed Mind,30.11,0.07
RET-2026-015470,2026-02-23,2026-02-17,AURA-SPK-004,South,Partner,Wrong Item,77.38,0.07
RET-2026-015471,2026-03-12,2026-02-17,AURA-ACC-003,South,Partner,Other,20.91,0.07
RET-2026-015472,2026-03-07,2026-02-17,AURA-ACC-006,South,Partner,Wrong Item,5.25,0.07
RET-2026-015473,2026-03-03,2026-02-17,AURA-ACC-006,South,Partner,Changed Mind,4.71,0.07
RET-2026-015474,2026-03-06,2026-02-17,AURA-ACC-007,South,Partner,Changed Mind,10.28,0.07
RET-2026-015475,2026-02-21,2026-02-17,AURA-SPK-005,South,Partner,Wrong Item,39.83,0.07
RET-2026-015476,2026-03-11,2026-02-17,AURA-SPK-005,South,Partner,Changed Mind,38.52,0.07
RET-2026-015477,2026-03-05,2026-02-17,AURA-CBL-007,South,Partner,Changed Mind,29.23,0.07
RET-2026-015478,2026-03-14,2026-02-17,AURA-CBL-007,South,Partner,Defective,27.62,0.07
RET-2026-015479,2026-03-12,2026-02-17,AURA-CBL-007,South,Partner,Changed Mind,29.53,0.07
RET-2026-015480,2026-02-25,2026-02-17,AURA-SPK-001,East,Online,Other,92.31,0.07
RET-2026-015481,2026-03-02,2026-02-17,AURA-CBL-001,East,Online,Wrong Item,11.61,0.07
RET-2026-015482,2026-02-27,2026-02-17,AURA-HP-004,East,Online,Other,37.64,0.07
RET-2026-015483,2026-02-20,2026-02-17,AURA-HP-004,East,Online,Other,37.22,0.07
RET-2026-015484,2026-03-02,2026-02-17,AURA-HP-004,East,Online,Changed Mind,39.66,0.07
RET-2026-015485,2026-03-11,2026-02-17,AURA-SPK-004,East,Online,Wrong Item,132.77,0.07
RET-2026-015486,2026-03-06,2026-02-17,AURA-ACC-003,East,Online,Other,30.21,0.07
RET-2026-015487,2026-02-24,2026-02-17,AURA-ACC-008,East,Online,Changed Mind,12.1,0.07
RET-2026-015488,2026-02-26,2026-02-17,AURA-HP-006,East,Online,Changed Mind,211.97,0.07
RET-2026-015489,2026-02-28,2026-02-17,AURA-HP-006,East,Online,Changed Mind,195.06,0.07
RET-2026-015490,2026-03-08,2026-02-17,AURA-HP-002,East,Retail,Wrong Item,70.51,0.07
RET-2026-015491,2026-02-21,2026-02-17,AURA-HP-002,East,Retail,Other,64.81,0.07
RET-2026-015492,2026-03-04,2026-02-17,AURA-CBL-001,East,Retail,Other,10.45,0.07
RET-2026-015493,2026-03-05,2026-02-17,AURA-CBL-001,East,Retail,Wrong Item,11.09,0.07
RET-2026-015494,2026-02-26,2026-02-17,AURA-CBL-004,East,Retail,Wrong Item,7.28,0.07
RET-2026-015495,2026-03-06,2026-02-17,AURA-CBL-006,East,Retail,Changed Mind,12.87,0.07
RET-2026-015496,2026-03-10,2026-02-17,AURA-ACC-008,East,Retail,Other,12.01,0.07
RET-2026-015497,2026-03-10,2026-02-17,AURA-CBL-001,East,Partner,Changed Mind,11.78,0.07
RET-2026-015498,2026-03-09,2026-02-17,AURA-SPK-004,East,Partner,Changed Mind,124.87,0.07
RET-2026-015499,2026-02-21,2026-02-17,AURA-CBL-005,East,Partner,Wrong Item,12.64,0.07
RET-2026-015500,2026-03-02,2026-02-17,AURA-ACC-006,East,Partner,Other,5.95,0.07
RET-2026-015501,2026-03-10,2026-02-17,AURA-HP-005,East,Partner,Other,60.65,0.07
RET-2026-015502,2026-02-20,2026-02-17,AURA-CBL-007,East,Partner,Changed Mind,41.3,0.07
RET-2026-015503,2026-02-26,2026-02-17,AURA-HP-007,East,Partner,Other,94.67,0.07
RET-2026-015504,2026-02-25,2026-02-17,AURA-CBL-001,West,Online,Wrong Item,13.13,0.07
RET-2026-015505,2026-02-20,2026-02-17,AURA-CBL-004,West,Online,Wrong Item,7.55,0.07
RET-2026-015506,2026-03-04,2026-02-17,AURA-CBL-004,West,Online,Other,7.96,0.07
RET-2026-015507,2026-03-12,2026-02-17,AURA-CBL-006,West,Online,Defective,12.74,0.07
RET-2026-015508,2026-03-03,2026-02-17,AURA-ACC-010,West,Online,Defective,57.92,0.07
RET-2026-015509,2026-03-01,2026-02-17,AURA-ACC-001,West,Retail,Other,30.88,0.07
RET-2026-015510,2026-03-08,2026-02-17,AURA-ACC-001,West,Retail,Wrong Item,30.6,0.07
RET-2026-015511,2026-02-21,2026-02-17,AURA-HP-003,West,Retail,Other,197.3,0.07
RET-2026-015512,2026-03-04,2026-02-17,AURA-ACC-003,West,Retail,Wrong Item,25.29,0.07
RET-2026-015513,2026-03-10,2026-02-17,AURA-ACC-006,West,Retail,Changed Mind,6.83,0.07
RET-2026-015514,2026-03-09,2026-02-17,AURA-ACC-007,West,Retail,Other,12.82,0.07
RET-2026-015515,2026-02-27,2026-02-17,AURA-ACC-007,West,Retail,Wrong Item,12.6,0.07
RET-2026-015516,2026-03-10,2026-02-17,AURA-HP-005,West,Retail,Other,68.21,0.07
RET-2026-015517,2026-02-24,2026-02-17,AURA-HP-005,West,Retail,Changed Mind,63.38,0.07
